city_code;name;department;region;epci;aldo_zpc;aldo_code_greco;aldo_code_groupeser;aldo_code_ser;aldo_code_bassin_populicole;mte_zonage_abc
24403;Saint-Félix-de-Bourdeilles;24;75;200041572;3_1;F;F1;F15;Sud;C
24404;Saint-Félix-de-Reillac-et-Mortemart;24;75;200041168;2_1;F;F1;F15;Sud;C
24405;Saint-Félix-de-Villadeix;24;75;200034833;1_1;F;F1;F15;Sud;C
24406;Sainte-Foy-de-Belvès;24;75;200041051;2_1;F;F1;F15;Sud;C
24407;Sainte-Foy-de-Longas;24;75;200034833;1_1;F;F1;F15;Sud;C
24408;Saint-Front-d'Alemps;24;75;242400752;2_1;F;F1;F15;Sud;C
24409;Saint-Front-de-Pradoux;24;75;200069094;2_1;F;F2,F3;F23,F30;Sud;C
24410;Saint-Front-la-Rivière;24;75;200071819;1_1;F;F1;F15;Sud;C
24411;Saint-Front-sur-Nizonne;24;75;200071819;2_1;F;F1;F15;Sud;C
24412;Saint-Geniès;24;75;200040830;2_1;F;F1;F15;Sud;C
24413;Saint-Georges-Blancaneix;24;75;200070647;2_1;F;F2;F23;Sud;C
24414;Saint-Georges-de-Montclard;24;75;200069094;1_1;F;F1;F15;Sud;C
24415;Saint-Géraud-de-Corps;24;75;200034197;2_1;F;F2;F23;Sud;C
24416;Saint-Germain-de-Belvès;24;75;200041051;2_1;F;F1;F15;Sud;C
24417;Saint-Germain-des-Prés;24;75;242401024;3_1;F;F4,F1;F40,F15;Sud;C
24418;Saint-Germain-du-Salembre;24;75;200040095;2_1;F;F2,F1;F23,F15;Sud;C
24419;Saint-Germain-et-Mons;24;75;200070647;4_1;F;F3,F1;F30,F15;Sud;B2
24420;Saint-Géry;24;75;200070647;2_1;F;F2;F23;Sud;C
24421;Saint-Geyrac;24;75;200040392;2_1;F;F1;F15;Sud;C
24422;Saint-Hilaire-d'Estissac;24;75;200069094;2_1;F;F1,F2;F15,F23;Sud;C
24423;Saint-Julien-Innocence-Eulalie;24;75;200040889;2_1;F;F3;F30;Sud;C
24424;Saint-Jean-d'Ataux;24;75;200040095;2_1;F;F2;F23;Sud;C
24425;Saint-Jean-de-Côle;24;75;242400752;2_1;F,G;F1,G1;F15,G11;Sud;C
24426;Saint-Jean-d'Estissac;24;75;200069094;2_1;F;F1;F15;Sud;C
24428;Saint-Jory-de-Chalais;24;75;242400752;1_1;G;G1;G11;Sud;C
24429;Saint-Jory-las-Bloux;24;75;242401024;3_1;F;F1,F4;F15,F40;Sud;C
24432;Saint-Julien-de-Lampon;24;75;200040830;2_1;F;F1,F4;F15,F40;Sud;C
24434;Saint-Just;24;75;200040400;3_1;F;F1;F15;Sud;C
24436;Saint-Laurent-des-Hommes;24;75;200069094;2_1;F;F3,F2;F30,F23;Sud;C
24437;Saint-Laurent-des-Vignes;24;75;200070647;2_1;F;F3;F30;Sud;B2
24438;Saint-Laurent-la-Vallée;24;75;200041440;2_1;F;F4,F1;F40,F15;Sud;C
24441;Saint-Léon-d'Issigeac;24;75;200040889;2_1;F;F3;F30;Sud;C
24442;Saint-Léon-sur-l'Isle;24;75;200040095;2_1;F;F1;F15;Sud;C
24443;Saint-Léon-sur-Vézère;24;75;200041168;4_1;F;F1;F15;Sud;C
24444;Saint-Louis-en-l'Isle;24;75;200069094;2_1;F;F2,F3;F23,F30;Sud;C
24445;Saint-Marcel-du-Périgord;24;75;200034833;1_1;F;F1;F15;Sud;C
24446;Saint-Marcory;24;75;200034833;2_1;F;F1;F15;Sud;C
24448;Saint-Martial-d'Albarède;24;75;242401024;2_1;F;F4,F1;F40,F15;Sud;C
24449;Saint-Martial-d'Artenset;24;75;200040384;2_1;F;F2,F3;F23,F30;Sud;C
24450;Saint-Martial-de-Nabirat;24;75;200041440;2_1;F;F4,F1;F40,F15;Sud;C
24451;Saint-Martial-de-Valette;24;75;200071819;1_1;F;F1;F15;Sud;C
24452;Saint-Martial-Viveyrol;24;75;200040400;2_1;F;F1;F14;Sud;C
24453;Saint-Martin-de-Fressengeas;24;75;242400752;2_1;F,G;F1,G1;F15,G11;Sud;C
24454;Saint-Martin-de-Gurson;24;75;200034197;2_1;F;F2;F23;Sud;C
24455;Saint-Martin-de-Ribérac;24;75;200040400;2_1;F;F1,F2;F14,F23;Sud;C
24456;Saint-Martin-des-Combes;24;75;200069094;2_1;F;F1;F15;Sud;C
24457;Saint-Martin-l'Astier;24;75;200069094;2_1;F;F3,F2;F30,F23;Sud;C
24458;Saint-Martin-le-Pin;24;75;200071819;2_1;G,F;G1,F1;G11,F15;Sud;C
24459;Saint-Mayme-de-Péreyrol;24;75;200040392;2_1;F;F1;F15;Sud;C
24460;Saint-Méard-de-Drône;24;75;200040400;2_1;F;F1;F14;Sud;C
24461;Saint-Méard-de-Gurçon;24;75;200034197;2_1;F;F2;F23;Sud;C
24462;Saint-Médard-de-Mussidan;24;75;200069094;2_1;F;F2,F3;F23,F30;Sud;C
24463;Saint-Médard-d'Excideuil;24;75;242401024;2_1;F,G;F4,F1,G1;F40,F15,G11;Sud;C
24464;Saint-Mesmin;24;75;242401024;2_1;G;G1;G11;Sud;C
24465;Saint-Michel-de-Double;24;75;200069094;2_1;F;F2;F23;Sud;C
24466;Saint-Michel-de-Montaigne;24;75;243301454;4_1;F;F2,F3;F23,F30;Sud;C
24468;Saint-Michel-de-Villadeix;24;75;200040392;1_1;F;F1;F15;Sud;C
24470;Sainte-Mondane;24;75;200040830;2_1;F;F1;F15;Sud;C
24471;Sainte-Nathalène;24;75;200027217;2_1;F;F4,F1;F40,F15;Sud;C
24472;Saint-Nexans;24;75;200070647;4_1;F;F3,F1;F30,F15;Sud;B2
24473;Sainte-Orse;24;75;200041150;2_1;F;F4,F1;F40,F15;Sud;C
24474;Saint-Pancrace;24;75;200041572;2_1;F;F1;F15;Sud;C
24476;Saint-Pantaly-d'Excideuil;24;75;242401024;2_1;F;F4;F40;Sud;C
24477;Saint-Pardoux-de-Drône;24;75;200040400;2_1;F;F1,F2;F14,F23;Sud;C
24478;Saint-Pardoux-et-Vielvic;24;75;200041051;2_1;F;F1;F15;Sud;C
24479;Saint-Pardoux-la-Rivière;24;75;200071819;1_1;G,F;G1,F1;G11,F15;Sud;C
24480;Saint-Paul-de-Serre;24;75;200040392;2_1;F;F1;F15;Sud;C
24481;Saint-Paul-la-Roche;24;75;242400752;1_1;G;G1;G11;Sud;C
24482;Saint-Paul-Lizonne;24;75;200040400;2_1;F;F1;F14;Sud;C
24483;Saint-Perdoux;24;75;200040889;2_1;F;F3;F30;Sud;C
24484;Saint-Pierre-de-Chignac;24;75;200040392;2_1;F;F1;F15;Sud;C
24485;Saint-Pierre-de-Côle;24;75;242400752;2_1;F;F1;F15;Sud;C
24486;Saint-Pierre-de-Frugie;24;75;242400752;1_1;G;G1;G11;Sud;C
24487;Saint-Pierre-d'Eyraud;24;75;200070647;2_1;F;F2,F3;F23,F30;Sud;B2
24488;Saint-Pompon;24;75;200041440;2_1;F;F1,F4;F15,F40;Sud;C
24489;Saint-Priest-les-Fougères;24;75;242400752;1_1;G;G1;G11;Sud;C
24490;Saint Privat en Périgord;24;75;242400935;2_1;F;F2,F1;F23,F14;Sud;C
24491;Saint-Rabier;24;75;200041150;1_1;G,F;G1,F1,F4;G11,F15,F40;Sud;C
24492;Sainte-Radegonde;24;75;200040889;2_1;F;F3;F30;Sud;C
24493;Saint-Raphaël;24;75;242401024;2_1;F;F4,F1;F40,F15;Sud;C
24494;Saint-Rémy;24;75;200034197;2_1;F;F2;F23;Sud;C
24495;Saint-Romain-de-Monpazier;24;75;200034833;3_1;F;F1;F15;Sud;C
24496;Saint-Romain-et-Saint-Clément;24;75;242400752;2_1;F,G;F1,G1;F15,G11;Sud;C
24498;Saint-Saud-Lacoussière;24;75;200071819;1_1;G;G1;G11;Sud;C
24499;Saint-Sauveur;24;75;200070647;2_1;F;F1;F15;Sud;B2
24500;Saint-Sauveur-Lalande;24;75;200040384;2_1;F;F2;F23;Sud;C
24501;Saint-Seurin-de-Prats;24;75;200034197;2_1;F;F3;F30;Sud;C
24502;Saint-Séverin-d'Estissac;24;75;200040095;2_1;F;F1;F15;Sud;C
24504;Saint-Sulpice-de-Roumagnac;24;75;200040400;2_1;F;F1,F2;F14,F23;Sud;C
24505;Saint-Sulpice-d'Excideuil;24;75;242401024;2_1;G,F;G1,F1;G11,F15;Sud;C
24507;Sainte-Trie;24;75;200041150;1_1;G;G1;G11;Sud;C
24508;Saint-Victor;24;75;200040400;2_1;F;F1;F14;Sud;C
24509;Saint-Vincent-de-Connezac;24;75;200040400;2_1;F;F2;F23;Sud;C
24510;Saint-Vincent-de-Cosse;24;75;200027217;2_1;F;F1;F15;Sud;C
24511;Saint-Vincent-Jalmoutiers;24;75;242400935;2_1;F;F2;F23;Sud;C
24512;Saint-Vincent-le-Paluel;24;75;200027217;2_1;F;F1;F15;Sud;C
24513;Saint-Vincent-sur-l'Isle;24;75;242401024;3_1;F;F1,F4;F15,F40;Sud;C
24514;Saint-Vivien;24;75;200034197;2_1;F;F2;F23;Sud;C
24515;Salagnac;24;75;242401024;2_1;G;G1;G11;Sud;C
24516;Salignac-Eyvigues;24;75;200040830;2_1;F;F1,F4;F15,F40;Sud;C
24517;Salles-de-Belvès;24;75;200041051;2_1;F;F1;F15;Sud;C
24518;Salon;24;75;200040392;2_1;F;F1;F15;Sud;C
24519;Sarlande;24;75;242401024;2_1;G;G1;G11;Sud;C
24520;Sarlat-la-Canéda;24;75;200027217;2_1;F;F1;F15;Sud;C
24521;Sarliac-sur-l'Isle;24;75;200040392;3_1;F;F1,F4;F15,F40;Sud;C
24522;Sarrazac;24;75;242401024;2_1;G;G1;G11;Sud;C
24523;Saussignac;24;75;200070647;2_1;F;F3;F30;Sud;C
24524;Savignac-de-Miremont;24;75;200041168;4_1;F;F1;F15;Sud;C
24525;Savignac-de-Nontron;24;75;200071819;1_1;G;G1;G11;Sud;C
24526;Savignac-Lédrier;24;75;242401024;2_1;G;G1;G11;Sud;C
24527;Savignac-les-Églises;24;75;200040392;3_1;F;F4;F40;Sud;C
24528;Sceau-Saint-Angel;24;75;200071819;2_1;F;F1;F15;Sud;C
24529;Segonzac;24;75;200040400;2_1;F;F2,F1;F23,F15,F14;Sud;C
24531;Sergeac;24;75;200041168;1_1;F;F1;F15;Sud;C
24532;Serres-et-Montguyard;24;75;200040889;2_1;F;F3;F30;Sud;C
24533;Servanches;24;75;242400935;2_1;F;F2;F23;Sud;C
24534;Sigoulès-et-Flaugeac;24;75;200070647;4_1;F;F3;F30;Sud;C
24535;Simeyrols;24;75;200040830;2_1;F;F4;F40;Sud;C
24536;Singleyrac;24;75;200040889;4_1;F;F3;F30;Sud;C
24537;Siorac-de-Ribérac;24;75;200040400;2_1;F;F2,F1;F23,F14;Sud;C
24538;Siorac-en-Périgord;24;75;200041051;2_1;F;F1;F15;Sud;C
24540;Sorges et Ligueux en Périgord;24;75;200040392;3_1;F;F1,F4;F15,F40;Sud;C
24541;Soudat;24;75;200071819;2_1;F,G;F1,G1;F15,G11;Sud;C
24542;Soulaures;24;75;200034833;2_1;F;F1;F15;Sud;C
24543;Sourzac;24;75;200040095;2_1;F;F2,F1,F3;F23,F15,F30;Sud;C
24544;Tamniès;24;75;200027217;2_1;F;F1;F15;Sud;C
24545;Teillots;24;75;200041150;2_1;G;G1;G11;Sud;C
24546;Temple-Laguyon;24;75;200041150;2_1;F;F1;F15;Sud;C
24547;Terrasson-Lavilledieu;24;75;200041150;4_1;F,G;F4,G1;F40,G11;Sud;C
24548;Teyjat;24;75;200071819;2_1;F;F1;F15;Sud;C
24549;Thénac;24;75;200070647;4_1;F;F3;F30;Sud;C
24550;Thenon;24;75;200041150;2_1;F;F1,F4;F15,F40;Sud;C
24551;Thiviers;24;75;242400752;2_1;G,F;G1,F1;G11,F15;Sud;C
24552;Thonac;24;75;200041168;4_1;F;F1;F15;Sud;C
24553;Tocane-Saint-Apre;24;75;200040400;2_1;F;F1;F14,F15;Sud;C
24554;La Tour-Blanche-Cercles;24;75;200040400;3_1;F;F1;F15;Sud;C
24555;Tourtoirac;24;75;200041150;2_1;F;F1,F4;F15,F40;Sud;C
24557;Trélissac;24;75;200040392;2_1;F;F1;F15;Sud;B2
24558;Trémolat;24;75;200034833;2_1;F;F1;F15;Sud;C
24559;Tursac;24;75;200041168;1_1;F;F1;F15;Sud;C
24560;Urval;24;75;200034833;2_1;F;F1;F15;Sud;C
24562;Vallereuil;24;75;200040095;2_1;F;F1;F15;Sud;C
24563;Valojoulx;24;75;200041168;1_1;F;F1;F15;Sud;C
24564;Vanxains;24;75;200040400;2_1;F;F1,F2;F14,F23;Sud;C
24565;Varaignes;24;75;200071819;3_1;F;F1;F15;Sud;C
24566;Varennes;24;75;200034833;2_1;F;F1;F15;Sud;C
24567;Vaunac;24;75;242400752;3_1;F;F1,F4;F15,F40;Sud;C
24568;Vélines;24;75;200034197;4_1;F;F2,F3;F23,F30;Sud;C
24569;Vendoire;24;75;200040400;3_1;F;F1;F14;Sud;C
24570;Verdon;24;75;200034833;4_1;F;F1;F15;Sud;C
24571;Vergt;24;75;200040392;2_1;F;F1;F15;Sud;C
24572;Vergt-de-Biron;24;75;200034833;2_1;F;F3,F1;F30,F15;Sud;C
24573;Verteillac;24;75;200040400;3_1;F;F1;F15,F14;Sud;C
24574;Veyrignac;24;75;200040830;2_1;F;F1;F15;Sud;C
24575;Veyrines-de-Domme;24;75;200041440;2_1;F;F1;F15;Sud;C
24576;Veyrines-de-Vergt;24;75;200040392;1_1;F;F1;F15;Sud;C
24577;Vézac;24;75;200027217;2_1;F;F1;F15;Sud;C
24580;Villac;24;75;200041150;2_1;G;G1;G11;Sud;C
24581;Villamblard;24;75;200069094;2_1;F;F1;F15;Sud;C
24582;Villars;24;75;200041572;2_1;F;F1;F15;Sud;C
24584;Villefranche-de-Lonchat;24;75;200034197;2_1;F;F2;F23;Sud;C
24585;Villefranche-du-Périgord;24;75;200041440;2_1;F;F1;F15;Sud;C
24586;Villetoureix;24;75;200040400;2_1;F;F1;F14;Sud;C
24587;Vitrac;24;75;200027217;2_1;F;F1;F15;Sud;C
25001;Abbans-Dessous;25;27;200068070;3_1;E;E1;E10;Nord-Est;C
25002;Abbans-Dessus;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25003;Abbenans;25;27;200068294;2_3;C;C5,C2;C51,C20;Nord-Est;C
25004;Abbévillers;25;27;200065647;4_3;E,null;E1,NA;E10,null;Nord-Est;C
25005;Accolans;25;27;200068294;2_3;C;C2;C20;Nord-Est;C
25006;Adam-lès-Passavant;25;27;242504447;3_3;E,C;E1,C2;E10,C20;Nord-Est;C
25007;Adam-lès-Vercel;25;27;242504181;3_3;E;E1;E10;Nord-Est;C
25008;Aibre;25;27;247000722;2_3;C;C2,C4;C20,C42;Nord-Est;C
25009;Aïssey;25;27;242504447;3_3;C,E;C2,E1;C20,E10;Nord-Est;C
25011;Allenjoie;25;27;200065647;4_3;C;C4;C42;Nord-Est;B2
25012;Les Alliés;25;27;242500320;3_3;null,E;NA,E2;null,E20;Nord-Est;C
25013;Allondans;25;27;200065647;4_3;C;C2,C4;C20,C42;Nord-Est;C
25014;Amagney;25;27;242500361;2_3;C;C2;C20;Nord-Est;B2
25015;Amancey;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25016;Amathay-Vésigneux;25;27;200068070;3_3;E;E2,E1;E20,E10;Nord-Est;C
25017;Amondans;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25018;Anteuil;25;27;200068294;3_3;C,E;C2,E1;C20,E10;Nord-Est;C
25019;Appenans;25;27;200068294;2_3;C;C2;C20;Nord-Est;C
25020;Arbouans;25;27;200065647;4_3;C;C4;C42;Nord-Est;B2
25021;Arc-et-Senans;25;27;200068070;4_1;C,E;C5,E1;C51,E10;Nord-Est;C
25022;Arcey;25;27;200068294;2_3;C;C2;C20;Nord-Est;C
25024;Arçon;25;27;242500320;3_3;E;E2;E20;Nord-Est;C
25025;Arc-sous-Cicon;25;27;242500320;3_3;E;E2;E20;Nord-Est;C
25026;Arc-sous-Montenot;25;27;242504488;3_3;E;E2;E20;Nord-Est;C
25029;Aubonne;25;27;242500320;3_3;E;E2;E20;Nord-Est;C
25030;Audeux;25;27;242500361;2_1;C;C2;C20;Nord-Est;B2
25031;Audincourt;25;27;200065647;4_3;C;C4;C42;Nord-Est;B2
25032;Autechaux;25;27;242504447;2_3;C;C2;C20;Nord-Est;C
25033;Autechaux-Roide;25;27;200065647;4_3;E;E1;E10;Nord-Est;C
25035;Les Auxons;25;27;242500361;2_1;C;C5,C2;C51,C20;Nord-Est;B2
25036;Avanne-Aveney;25;27;242500361;4_1;C,E;C2,E1;C20,E10;Nord-Est;B2
25038;Avilley;25;27;200068294;2_3;C;C2,C5;C20,C51;Nord-Est;C
25039;Avoudrey;25;27;242504181;3_3;E;E1,E2;E10,E20;Nord-Est;C
25040;Badevel;25;27;200065647;4_3;E,C;E1,C4;E10,C42;Nord-Est;B2
25041;Bannans;25;27;242504496;3_3;E;E2;E20;Nord-Est;C
25042;Le Barboux;25;27;242504355;3_3;E;E2;E20;Nord-Est;C
25043;Bart;25;27;200065647;4_3;C;C2,C4;C20,C42;Nord-Est;B2
25044;Bartherans;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25045;Battenans-les-Mines;25;27;242504447;2_3;C;C2;C20;Nord-Est;C
25046;Battenans-Varin;25;27;200023075;3_3;E;E2;E20;Nord-Est;C
25047;Baume-les-Dames;25;27;242504447;2_3;C;C2;C20;Nord-Est;C
25048;Bavans;25;27;200065647;2_3;C;C2,C4;C20,C42;Nord-Est;B2
25049;Belfays;25;27;200023075;3_3;E;E2;E20;Nord-Est;C
25050;Le Bélieu;25;27;242504116;3_3;E;E2;E20;Nord-Est;C
25051;Belleherbe;25;27;242504371;3_3;E;E2,E1;E20,E10;Nord-Est;C
25052;Belmont;25;27;242504181;3_3;E;E1;E10;Nord-Est;C
25053;Belvoir;25;27;242504371;3_3;E;E1;E10;Nord-Est;C
25054;Berche;25;27;200065647;4_3;C;C2,C4;C20,C42;Nord-Est;C
25055;Berthelange;25;27;200041887;3_1;C;C5,C2;C51,C20;Nord-Est;C
25056;Besançon;25;27;242500361;2_3;C,E;C2,E1;C20,E10;Nord-Est;B1
25057;Bethoncourt;25;27;200065647;4_3;C;C4;C42;Nord-Est;B2
25058;Beure;25;27;242500361;3_3;E;E1;E10;Nord-Est;B2
25059;Beutal;25;27;200065647;2_3;C;C2;C20;Nord-Est;C
25060;Val-d'Usiers;25;27;242504488;3_3;E;E2;E20;Nord-Est;C
25061;Bief;25;27;200023075;3_3;E;E2,E1;E20,E10;Nord-Est;C
25062;Le Bizot;25;27;242504355;3_3;E;E2;E20;Nord-Est;C
25063;Blamont;25;27;200065647;4_3;E;E1;E10;Nord-Est;C
25065;Blarians;25;27;242504447;3_3;C;C5;C51;Nord-Est;C
25066;Blussangeaux;25;27;200068294;4_3;C;C2;C20;Nord-Est;C
25067;Blussans;25;27;200068294;4_3;C;C2;C20;Nord-Est;C
25070;Bolandoz;25;27;200068070;3_3;E;E1,E2;E10,E20;Nord-Est;C
25071;Bondeval;25;27;200065647;4_3;E,C;E1,C4;E10,C42;Nord-Est;C
25072;Bonnal;25;27;247000714;3_3;C;C5;C51;Nord-Est;C
25073;Bonnay;25;27;242500361;2_3;C;C5,C2;C51,C20;Nord-Est;C
25074;Bonnétage;25;27;242504355;3_3;E;E2;E20;Nord-Est;C
25075;Bonnevaux;25;27;242504496;3_3;E;E2;E20;Nord-Est;C
25077;La Bosse;25;27;242504355;3_3;E;E2;E20;Nord-Est;C
25078;Bouclans;25;27;242504181;3_3;C,E;C2,E1;C20,E10;Nord-Est;C
25079;Boujailles;25;27;242504496;3_3;E;E2;E20;Nord-Est;C
25082;Bourguignon;25;27;200065647;4_3;E,C;E1,C4;E10,C42;Nord-Est;B2
25083;Bournois;25;27;200068294;2_3;C;C2;C20;Nord-Est;C
25084;Boussières;25;27;242500361;3_3;E;E1;E10;Nord-Est;B2
25085;Bouverans;25;27;242504496;3_3;E;E2;E20;Nord-Est;C
25086;Braillans;25;27;242500361;2_3;C;C2;C20;Nord-Est;B2
25087;Branne;25;27;200068294;3_3;C;C2;C20;Nord-Est;C
25088;Breconchaux;25;27;242504447;2_3;C;C2;C20;Nord-Est;C
25089;Bremondans;25;27;242504181;3_3;E;E1;E10;Nord-Est;C
25090;Brères;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25091;Les Bréseux;25;27;200023075;3_3;E;E2;E20;Nord-Est;C
25092;La Bretenière;25;27;242504447;2_3;C;C2;C20;Nord-Est;C
25093;Bretigney;25;27;200065647;2_3;C;C2;C20;Nord-Est;C
25094;Bretigney-Notre-Dame;25;27;242504447;3_3;C;C2;C20;Nord-Est;C
25095;Bretonvillers;25;27;242504371;3_3;E;E2;E20;Nord-Est;C
25096;Brey-et-Maison-du-Bois;25;27;200069565;3_3;E;E2;E20;Nord-Est;C
25097;Brognard;25;27;200065647;4_3;C;C4;C42;Nord-Est;B2
25098;Buffard;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25099;Bugny;25;27;242500320;3_3;E;E2;E20;Nord-Est;C
25100;Bulle;25;27;242504496;3_3;E;E2;E20;Nord-Est;C
25101;Burgille;25;27;200041887;3_1;C;C2,C5;C20,C51;Nord-Est;C
25102;Burnevillers;25;27;200023075;3_3;E,null;E2,NA;E20,null;Nord-Est;C
25103;Busy;25;27;242500361;3_3;E;E1;E10;Nord-Est;B2
25104;By;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25105;Byans-sur-Doubs;25;27;242500361;3_1;E;E1;E10;Nord-Est;C
25106;Cademène;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25107;Cendrey;25;27;242504447;2_3;C;C5,C2;C51,C20;Nord-Est;C
25108;Cernay-l'Église;25;27;200023075;3_3;E;E2;E20;Nord-Est;C
25109;Cessey;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25110;Chaffois;25;27;242500338;3_3;E;E2;E20;Nord-Est;C
25111;Chalèze;25;27;242500361;3_3;C,E;C2,E1;C20,E10;Nord-Est;B2
25112;Chalezeule;25;27;242500361;3_3;E,C;E1,C2;E10,C20;Nord-Est;B2
25113;Chamesey;25;27;242504371;3_3;E;E2;E20;Nord-Est;C
25114;Chamesol;25;27;200023075;3_3;E;E2,E1;E20,E10;Nord-Est;C
25115;Champagney;25;27;242500361;2_1;C;C2;C20;Nord-Est;B2
25116;Champlive;25;27;242504447;3_3;C;C2;C20;Nord-Est;C
25117;Champoux;25;27;242500361;2_3;C;C2;C20;Nord-Est;B2
25119;Champvans-les-Moulins;25;27;242500361;2_1;C;C2;C20;Nord-Est;B2
25120;Chantrans;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25121;Chapelle-des-Bois;25;27;200069565;2_3;E,null;E2,NA;E20,null;Nord-Est;C
25122;Chapelle-d'Huin;25;27;242504488;3_3;E;E2;E20;Nord-Est;C
25124;Charmauvillers;25;27;200023075;3_3;E,null;E2,NA;E20,null;Nord-Est;C
25125;Charmoille;25;27;242504371;3_3;E;E2;E20;Nord-Est;C
25126;Charnay;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25127;Charquemont;25;27;200023075;3_3;null,E;NA,E2;null,E20;Nord-Est;C
25129;Chassagne-Saint-Denis;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25130;Châteauvieux-les-Fossés;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25131;Châtelblanc;25;27;200069565;3_3;E;E2;E20;Nord-Est;C
25132;Châtillon-Guyotte;25;27;242504447;2_3;C;C2;C20;Nord-Est;C
25133;Châtillon-le-Duc;25;27;242500361;2_3;C;C5,C2;C51,C20;Nord-Est;B2
25136;Chaucenne;25;27;242500361;2_1;C;C2,C5;C20,C51;Nord-Est;B2
25138;Les Terres-de-Chaux;25;27;200023075;3_3;E;E2,E1;E20,E10;Nord-Est;C
25139;La Chaux;25;27;242500320;3_3;E;E2;E20;Nord-Est;C
25141;Chaux-lès-Passavant;25;27;242504181;3_3;E;E1;E10;Nord-Est;C
25142;Chaux-Neuve;25;27;200069565;2_3;null,E;NA,E2;null,E20;Nord-Est;C
25143;Chay;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25145;Chazot;25;27;242504371;3_3;E;E1;E10;Nord-Est;C
25147;Chemaudin et Vaux;25;27;242500361;2_1;C;C2;C20;Nord-Est;B2
25148;La Chenalotte;25;27;242504355;3_3;E;E2;E20;Nord-Est;C
25149;Chenecey-Buillon;25;27;200068070;3_3;E,C;E1,C2;E10,C20;Nord-Est;C
25150;Chevigney-sur-l'Ognon;25;27;200041887;2_1;C;C5;C51;Nord-Est;C
25151;Chevigney-lès-Vercel;25;27;242504181;3_3;E;E1;E10;Nord-Est;C
25152;La Chevillotte;25;27;242500361;3_3;C;C2;C20;Nord-Est;B2
25153;Chevroz;25;27;242500361;2_3;C;C5;C51;Nord-Est;C
25154;Chouzelot;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25155;Cléron;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25156;Pays-de-Clerval;25;27;200068294;4_3;C;C2;C20;Nord-Est;C
25157;La Cluse-et-Mijoux;25;27;242500338;3_3;E;E2;E20;Nord-Est;B1
25159;Colombier-Fontaine;25;27;200065647;4_3;C;C2;C20;Nord-Est;C
25160;Les Combes;25;27;242504116;3_3;E;E2;E20;Nord-Est;C
25161;Consolation-Maisonnettes;25;27;242504181;3_3;E;E2;E20;Nord-Est;C
25162;Corcelles-Ferrières;25;27;200041887;3_1;C;C2;C20;Nord-Est;C
25163;Corcelle-Mieslot;25;27;242504447;2_3;C;C2;C20;Nord-Est;C
25164;Corcondray;25;27;200041887;3_1;C;C2;C20;Nord-Est;C
25166;Côtebrune;25;27;242504447;3_3;E,C;E1,C2;E10,C20;Nord-Est;C
25170;Courcelles-lès-Montbéliard;25;27;200065647;4_3;C;C4;C42;Nord-Est;B2
25171;Courcelles;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25172;Courchapon;25;27;200041887;3_1;C;C2,C5;C20,C51;Nord-Est;C
25173;Cour-Saint-Maurice;25;27;200023075;3_3;E;E2;E20;Nord-Est;C
25174;Courtefontaine;25;27;200023075;3_3;E;E2;E20;Nord-Est;C
25175;Courtetain-et-Salans;25;27;242504181;3_3;E;E1;E10;Nord-Est;C
25176;Courvières;25;27;242504496;3_3;E;E2;E20;Nord-Est;C
25177;Crosey-le-Grand;25;27;242504371;3_3;E;E1;E10;Nord-Est;C
25178;Crosey-le-Petit;25;27;242504371;3_3;E;E1;E10;Nord-Est;C
25179;Le Crouzet;25;27;200069565;3_3;E;E2;E20;Nord-Est;C
25180;Crouzet-Migette;25;27;200068070;3_3;E;E2;E20;Nord-Est;C
25181;Cubrial;25;27;200068294;2_3;C;C2,C5;C20,C51;Nord-Est;C
25182;Cubry;25;27;200068294;2_3;C;C5,C2;C51,C20;Nord-Est;C
25183;Cusance;25;27;242504447;3_3;E;E1;E10;Nord-Est;C
25184;Cuse-et-Adrisans;25;27;200068294;2_3;C;C2,C5;C20,C51;Nord-Est;C
25185;Cussey-sur-Lison;25;27;200068070;3_3;E;E1;E10;Nord-Est;C
25186;Cussey-sur-l'Ognon;25;27;242500361;2_1;C;C5;C51;Nord-Est;C
25187;Dambelin;25;27;200065647;3_3;E,C;E1,C2;E10,C20;Nord-Est;C
25188;Dambenois;25;27;200065647;4_3;C;C4;C42;Nord-Est;B2
25189;Dammartin-les-Templiers;25;27;242504447;3_3;C;C2;C20;Nord-Est;C
25190;Dampierre-les-Bois;25;27;200065647;4_3;C;C4;C42;Nord-Est;B2
