city_code;da_name;da_population;da_surface_ha;dvf_nbtrans_residential;dvf_pxm2_median_residential;dvf_surface_median_residential;dvf_nbtrans_cod111;dvf_pxm2_median_cod111;dvf_nbtrans_cod121;dvf_pxm2_median_cod121;dvf_surface_median_cod111;dvf_surface_median_cod121;dvf_nbtrans_terrain;dvf_pxm2_median_terrain;dvf_surface_median_terrain
03141;Lavoine;153;1748.12;8;817;70;7;833;1;578;67;147;0;;
03142;Lenax;257;2845.51;12;1048;77;11;1001;1;2913;78;67;0;;
03143;Lételon;93;631.35;5;1301;105;5;1301;0;;105;;0;;
03144;Liernolles;193;3742.17;8;1340;98;8;1340;0;;98;;0;;
03145;Lignerolles;760;1172.83;14;1196;102;14;1196;0;;102;;4;18;995
03146;Limoise;175;1272.44;5;1252;117;5;1252;0;;117;;1;110;1500
03147;Loddes;166;2349.92;7;979;84;7;979;0;;84;;1;30;1500
03148;Loriges;350;949.27;7;1083;76;7;1083;0;;76;;0;;
03149;Louchy-Montfand;397;533.15;9;1318;88;9;1318;0;;88;;1;8;1962
03150;Louroux-Bourbonnais;205;3334.55;8;857;91;8;857;0;;91;;0;;
03151;Louroux-de-Beaune;191;1075.38;15;980;90;15;980;0;;90;;0;;
03152;Louroux-de-Bouble;226;1670.8;11;667;75;11;667;0;;75;;0;;
03154;Luneau;277;2722.99;9;1253;101;8;1227;1;2420;102;65;0;;
03155;Lurcy-Lévis;1821;7213.27;57;960;81;52;980;5;868;84;47;4;19;1273
03156;Lusigny;1620;4473.55;33;1395;86;32;1420;3;1304;85;86;1;0;1550
03157;Magnet;1053;1279.7;23;1523;88;23;1523;0;;88;;5;57;1003
03158;Haut-Bocage;841;7022.73;21;988;91;21;988;0;;91;;1;0;613
03159;Malicorne;763;1196.43;18;1084;98;18;1084;0;;98;;3;19;1497
03160;Marcenat;386;1954;16;1714;119;15;1750;1;1127;120;71;4;28;941
03161;Marcillat-en-Combraille;900;3559.41;23;889;86;22;850;4;1641;93;59;1;29;1373
03162;Marigny;200;1730.15;6;1566;110;6;1566;0;;110;;0;;
03163;Mariol;679;1009.03;15;1442;90;14;1468;5;840;89;249;4;34;770
03164;Le Mayet-d'École;304;688.31;8;1363;88;8;1363;0;;88;;0;;
03165;Le Mayet-de-Montagne;1383;2961.81;40;1008;73;37;979;7;1119;80;56;7;19;716
03166;Mazerier;317;732.72;7;1778;97;7;1778;0;;97;;2;19;1452
03167;Mazirat;273;2037.22;8;1045;78;8;1045;1;506;78;78;0;;
03168;Meaulne-Vitray;906;4989.64;35;990;93;33;990;5;1243;93;54;3;10;1331
03169;Meillard;303;2585.25;14;1244;85;14;1244;0;;85;;3;7;1870
03170;Meillers;129;2377.66;5;1810;84;5;1400;1;2500;120;50;0;;
03171;Mercy;244;2922.46;10;1368;88;10;1368;0;;88;;0;;
03172;Mesples;129;1534.65;5;893;110;5;893;0;;110;;0;;
03173;Molinet;1104;2618.97;19;1283;88;17;1283;4;1536;92;46;4;24;746
03174;Molles;904;2679.35;19;1788;91;19;1788;0;;91;;1;16;1899
03175;Monestier;291;2975.4;13;1024;76;13;1024;0;;76;;1;17;2000
03176;Monétay-sur-Allier;536;1194.98;12;1389;97;12;1389;0;;97;;2;223;725
03177;Monétay-sur-Loire;250;3147.14;9;1207;87;9;1207;0;;87;;0;;
03178;Montaiguët-en-Forez;280;2249.18;12;953;93;11;963;2;566;98;57;0;;
03179;Montaigu-le-Blin;300;1302.7;12;1445;86;11;1467;1;714;93;42;0;;
03180;Montbeugny;638;3275.41;20;1318;91;20;1318;0;;91;;8;46;422
03181;Montcombroux-les-Mines;295;2367.13;18;892;62;17;877;1;3154;63;13;0;;
03182;Monteignet-sur-l'Andelot;266;959.51;5;1281;90;5;1281;0;;90;;0;;
03183;Le Montet;472;188.11;12;733;84;10;733;2;652;98;70;0;;
03184;Montilly;488;2225.66;9;1187;110;9;1187;1;2353;110;68;0;;
03185;Montluçon;33147;2068.16;1295;1008;70;594;1175;701;844;82;61;12;191;571
03186;Montmarault;1525;908.6;39;743;84;37;736;6;1009;91;68;2;36;1122
03187;Montoldre;590;1919.75;10;1037;92;9;1103;1;967;97;30;0;;
03188;Montord;211;456.07;6;1203;121;5;1451;1;956;120;136;0;;
03189;Montvicq;692;1015.64;24;934;84;24;934;0;;84;;0;;
03190;Moulins;19206;871.37;680;1367;68;217;1478;463;1333;85;61;5;186;400
03191;Murat;264;2029.6;11;1091;75;11;1091;0;;75;;0;;
03192;Nades;162;841.25;11;1157;100;11;1157;0;;100;;0;;
03193;Nassigny;194;1803.17;8;1256;134;8;1256;1;705;134;44;0;;
03194;Naves;146;817.01;7;1669;77;7;1669;0;;77;;0;;
03195;Néris-les-Bains;2368;3303.7;109;1103;75;74;1183;35;882;85;48;10;46;900
03196;Neuilly-en-Donjon;198;2508.28;6;1055;67;6;1055;0;;67;;0;;
03197;Neuilly-le-Réal;1435;4743.01;27;1369;117;26;1385;2;6145;117;83;5;33;804
03198;Neure;202;1213.06;5;916;60;5;916;0;;60;;0;;
03200;Neuvy;1475;1897.97;25;1566;99;25;1566;2;2071;99;105;6;67;1277
03201;Nizerolles;282;1766;5;1287;101;5;1287;0;;101;;0;;
03202;Noyant-d'Allier;602;2111.14;20;1065;89;19;1130;1;882;90;68;0;;
03203;Paray-le-Frésil;376;3717.71;8;1107;79;7;1049;1;1711;84;64;1;8;1557
03204;Paray-sous-Briailles;616;2227.99;10;1254;101;9;1190;1;2424;102;99;3;24;759
03205;Périgny;484;2721.12;14;1679;76;13;1767;1;1000;76;68;0;;
03206;La Petite-Marche;167;1503.03;5;721;77;5;721;0;;77;;0;;
03207;Pierrefitte-sur-Loire;506;2546.79;15;1393;83;15;1393;1;1378;83;45;1;10;1244
03208;Le Pin;432;2187.66;14;879;92;12;793;2;1179;95;59;0;;
03209;Poëzat;152;217.64;6;1708;102;6;1708;0;;102;;2;22;1220
03210;Pouzy-Mésangy;378;3540.95;12;906;100;12;906;0;;100;;0;;
03211;Prémilhat;2540;2112.53;58;1482;93;56;1482;4;1750;95;44;12;37;838
03212;Quinssaines;1528;2590.66;44;1494;94;44;1494;1;3030;94;165;7;20;1277
03213;Reugny;266;721.46;10;985;96;9;833;2;2122;96;62;1;19;1116
03214;Rocles;326;2165.73;7;1300;96;7;1300;0;;96;;0;;
03215;Rongères;555;900.38;20;1395;94;20;1395;0;;94;;0;;
03216;Ronnet;162;2004.97;7;1111;108;7;1111;0;;108;;0;;
03217;Saint-Angel;738;2551.97;17;986;89;17;986;0;;89;;4;17;1785
03218;Saint-Aubin-le-Monial;262;2194.32;8;1593;96;8;1593;0;;96;;0;;
03219;Saint-Bonnet-de-Four;227;1876.98;15;1347;72;15;1347;0;;72;;0;;
03220;Saint-Bonnet-de-Rochefort;713;1638.38;21;1293;100;21;1293;1;1188;100;105;0;;
03221;Saint-Bonnet-Tronçais;726;2822.98;20;1056;86;19;1091;4;1090;85;76;9;10;949
03222;Saint-Caprais;103;2001.78;5;1481;62;5;1481;0;;62;;0;;
03223;Saint-Christophe-en-Bourbonnais;442;2792.8;10;987;83;10;987;0;;83;;2;50;394
03224;Saint-Clément;284;2612.73;21;1552;84;21;1552;0;;84;;1;16;2500
03225;Saint-Désiré;424;4247.46;15;825;99;15;825;0;;99;;0;;
03226;Saint-Didier-en-Donjon;245;3311;10;944;70;10;944;0;;70;;0;;
03227;Saint-Didier-la-Forêt;399;3358.02;11;1224;119;11;1224;0;;119;;4;41;191
03228;Saint-Éloy-d'Allier;58;1286.37;4;1228;74;3;1426;1;645;80;62;0;;
03229;Saint-Ennemond;626;3876.09;14;1088;89;13;1080;2;2179;90;43;0;;
03230;Saint-Étienne-de-Vicq;523;1926.31;13;1485;109;13;1485;0;;109;;2;8;2272
03231;Saint-Fargeol;187;1043.34;8;780;74;8;780;0;;74;;0;;
03232;Saint-Félix;279;519.33;6;1757;178;6;1757;0;;178;;0;;
03233;Saint-Genest;386;1528.15;15;1091;105;15;1091;0;;105;;2;28;2000
03234;Saint-Gérand-de-Vaux;408;4046.08;8;1051;89;8;1051;2;971;89;80;0;;
03235;Saint-Gérand-le-Puy;963;1967.14;31;1055;100;29;1030;2;3241;100;38;2;28;850
03236;Saint-Germain-des-Fossés;3579;797.84;93;1270;76;74;1334;19;1021;84;55;11;36;788
03237;Saint-Germain-de-Salles;434;1171.63;15;1486;84;15;1486;0;;84;;4;26;592
03238;Saint-Hilaire;503;2094.71;16;1432;86;13;1375;3;2621;87;58;0;;
03239;Saint-Léger-sur-Vouzance;258;1823.82;9;955;89;9;955;0;;89;;0;;
03240;Saint-Léon;530;3393.99;16;822;77;15;829;1;667;78;48;0;;
03241;Saint-Léopardin-d'Augy;354;3993.44;21;1174;91;20;1123;1;2121;92;33;0;;
03242;Saint-Loup;575;1765.18;16;1184;87;15;1205;1;714;89;84;1;107;1188
03243;Saint-Marcel-en-Murat;128;1694.12;4;1568;104;4;1568;0;;104;;0;;
03244;Saint-Marcel-en-Marcillat;130;1071.52;9;776;60;9;776;0;;60;;0;;
03245;Saint-Martin-des-Lais;122;1824.23;6;1448;109;6;1448;0;;109;;1;101;445
03246;Saint-Martinien;597;2579.31;21;1106;104;21;1106;0;;104;;0;;
03247;Saint-Menoux;1116;2758.02;18;946;117;16;890;3;2070;117;50;6;25;817
03248;Saint-Nicolas-des-Biefs;146;2908.36;16;1318;59;15;1313;1;2325;58;82;1;27;3460
03249;Saint-Palais;163;2040.31;13;1560;80;13;1560;0;;80;;0;;
03250;Saint-Pierre-Laval;373;2410.04;17;1284;87;17;1284;3;1042;87;51;5;18;894
03251;Saint-Plaisir;422;5285.68;16;973;103;16;973;0;;103;;0;;
03252;Saint-Pont;689;1246.94;6;1440;126;6;1440;1;2367;126;55;7;22;1260
03253;Saint-Pourçain-sur-Besbre;371;3338.53;13;1656;90;12;1524;1;20000;91;50;0;;
03254;Saint-Pourçain-sur-Sioule;4884;3574.97;153;1355;80;114;1390;39;926;87;62;9;29;1548
03255;Saint-Priest-d'Andelot;146;824.24;10;1434;78;10;1434;0;;78;;1;233;386
03256;Saint-Priest-en-Murat;214;2585.32;9;974;97;9;974;0;;97;;0;;
03257;Saint-Prix;776;2178.89;29;1200;80;28;1221;5;723;83;80;1;300;300
03258;Saint-Rémy-en-Rollat;1774;2101.31;42;1658;107;41;1686;2;2369;109;51;7;135;1264
03259;Saint-Sauvier;320;3173.8;21;933;70;21;933;0;;70;;0;;
03260;Saint-Sornin;220;1950.64;14;1267;76;14;1267;0;;76;;0;;
03261;Sainte-Thérence;179;1311.56;6;1012;132;6;1012;0;;132;;0;;
03262;Saint-Victor;2100;2309.19;24;1548;92;24;1548;8;1985;92;70;8;47;732
03263;Saint-Voir;201;2516.56;5;1026;96;5;1026;0;;96;;0;;
03264;Saint-Yorre;2641;648.83;88;1479;83;82;1488;7;1330;84;59;4;29;892
03265;Saligny-sur-Roudon;641;5770.01;21;1066;70;20;1054;1;1191;72;34;1;3;5153
03266;Sanssat;276;840.86;7;1312;80;7;1312;0;;80;;0;;
03267;Saulcet;657;796.17;23;1567;98;23;1567;1;3333;98;42;4;15;1550
03268;Saulzet;396;920.26;14;1535;93;14;1535;0;;93;;5;23;1300
03269;Sauvagny;82;1941.93;2;1119;80;2;1119;0;;80;;0;;
03270;Sazeret;140;1808.77;5;2247;75;5;2247;0;;75;;0;;
03271;Serbannes;854;1424.93;20;1919;130;19;1872;1;2344;130;32;6;16;182
03272;Servilly;271;1229.07;16;977;73;16;977;0;;73;;0;;
03273;Seuillet;479;996.35;7;1269;94;7;1269;0;;94;;3;27;782
03274;Sorbier;318;1712.14;12;1113;80;12;1113;0;;80;;0;;
03275;Souvigny;1698;4467.18;57;1194;86;47;1194;10;1740;90;47;0;;
03276;Sussat;107;799;7;1344;105;7;1344;0;;105;;0;;
03277;Target;244;2680.75;5;735;110;5;735;0;;110;;2;6;1110
03278;Taxat-Senat;222;1370.74;8;1321;106;8;1321;0;;106;;1;1;3853
03279;Teillet-Argenty;555;2203.76;9;967;87;9;967;0;;87;;0;;
03280;Terjat;180;1788.58;9;982;96;9;982;0;;96;;0;;
03281;Le Theil;387;2917.88;20;816;76;20;816;1;1763;76;59;1;3;2605
03282;Theneuille;340;3989.94;14;1059;101;14;1059;0;;101;;0;;
03283;Thiel-sur-Acolin;1027;5755.55;28;1124;77;27;1111;2;3319;77;62;2;11;903
03284;Thionne;291;2710.55;10;1227;67;10;1227;0;;67;;0;;
03285;Tortezais;172;2428.19;8;1559;55;8;1559;0;;55;;0;;
03286;Toulon-sur-Allier;1166;3939.44;21;1524;89;21;1524;0;;89;;10;45;930
03287;Treban;370;2576.9;10;957;97;10;957;0;;97;;0;;
03288;Treignat;434;2934.97;20;906;81;20;906;2;1545;81;37;0;;
03289;Treteau;520;3148.47;12;1209;85;12;1209;0;;85;;2;11;2278
03290;Trévol;1643;4075.35;26;1493;94;26;1493;1;5173;94;75;5;178;180
03291;Trézelles;391;1827.81;12;930;89;12;930;1;876;89;70;0;;
03292;Tronget;925;3133.54;32;936;92;32;936;0;;92;;1;1;704
03293;Urçay;296;1258.49;10;999;61;10;999;1;1247;61;73;0;;
03294;Ussel-d'Allier;166;809.2;6;929;85;6;929;0;;85;;0;;
03295;Valignat;64;229.98;5;1061;77;5;1061;0;;77;;0;;
03296;Valigny;378;2099.55;13;1000;72;13;1000;0;;72;;2;98;1972
03297;Vallon-en-Sully;1457;3797.97;49;963;80;47;1000;6;676;80;54;7;20;929
03298;Varennes-sur-Allier;3549;2440.85;121;1155;74;89;1237;32;920;78;58;8;18;656
03299;Varennes-sur-Tèche;228;1889.85;6;1060;80;6;1060;0;;80;;2;62;95
03300;Vaumas;528;3508.49;11;1066;76;11;1066;0;;76;;0;;
03301;Vaux;1165;1804.54;17;1518;89;16;1544;2;814;94;54;6;13;1559
03302;Veauce;40;352.19;1;593;113;1;593;0;;113;;0;;
03303;Venas;217;3211.75;7;1158;76;7;1158;0;;76;;0;;
03304;Vendat;2292;1674.1;69;1905;97;68;1896;2;4999;98;45;9;46;977
03305;Verneix;574;3082;18;1548;89;18;1548;0;;89;;1;0;2948
03306;Le Vernet;1919;1021.13;48;1608;89;47;1662;2;2400;90;69;9;44;1400
03307;Verneuil-en-Bourbonnais;239;1408.73;17;1372;110;17;1372;0;;110;;2;7;2039
03308;Vernusse;149;1969.42;5;865;115;5;865;0;;115;;0;;
03309;Le Veurdre;475;2149.81;10;863;74;9;862;2;1061;77;32;3;131;688
03310;Vichy;25115;590.8;1794;1827;60;347;1899;1447;1818;91;54;11;704;222
03311;Vicq;291;1346.4;12;1333;84;12;1333;0;;84;;0;;
03312;Vieure;277;3007.42;5;787;127;5;787;0;;127;;0;;
03313;Le Vilhain;266;2645.15;9;1531;110;9;1531;0;;110;;0;;
03314;Villebret;1335;1551.98;22;1495;92;22;1495;0;;92;;11;30;821
03315;Villefranche-d'Allier;1238;3994.92;31;990;89;30;964;4;1725;91;36;3;8;925
03316;Villeneuve-sur-Allier;1024;2620.9;25;1319;91;25;1319;0;;91;;3;43;809
03317;Viplaix;293;3090.1;12;753;84;15;769;1;1000;72;50;0;;
03319;Voussac;494;3490.13;21;1205;96;21;1205;0;;96;;0;;
03320;Ygrande;762;5329.57;15;1321;85;15;1321;0;;85;;1;189;525
03321;Yzeure;12897;4321.2;385;1521;79;277;1618;108;1327;87;58;37;239;354
04001;Aiglun;1399;1464.97;18;2465;94;16;2302;8;2119;107;54;5;218;1883
04004;Allemagne-en-Provence;544;3313.49;27;2447;65;25;2447;4;4537;65;61;12;99;683
04005;Allons;126;4198.16;8;1231;59;7;1375;2;854;62;50;0;;
04006;Allos;812;11722.66;589;2773;26;41;4374;548;2737;72;25;11;164;800
04007;Angles;72;998.46;4;1606;50;4;1606;0;;50;;0;;
04008;Annot;1009;2988.89;29;1800;58;13;1897;16;1652;78;44;6;97;595
04009;Archail;14;1298.41;2;2351;90;2;2351;0;;90;;0;;
04012;Aubenas-les-Alpes;90;797.22;7;3354;125;7;3354;0;;125;;0;;
04013;Aubignosc;616;1501.79;14;2487;87;13;2500;2;1808;94;65;10;177;442
04016;Authon;57;4030.15;6;1928;100;6;1928;0;;100;;0;;
04017;Auzet;102;3494.57;12;992;63;6;992;6;1282;72;45;0;;
04018;Banon;1072;3996.64;41;2460;89;33;2444;8;3136;90;52;4;44;830
04019;Barcelonnette;2518;1663.49;227;2538;38;38;3020;189;2449;82;35;10;181;532
04020;Barles;118;5969.54;2;1168;88;2;1168;0;;88;;0;;
04021;Barras;139;2097.1;2;2337;128;2;2337;0;;128;;0;;
04022;Barrême;413;3735.47;17;1693;70;12;1587;5;1693;75;50;5;47;817
04023;Bayons;199;12642.94;19;1400;70;16;1429;3;1125;76;40;1;5600;25
04024;Beaujeu;123;4607.04;7;811;57;6;1672;3;811;73;37;0;;
04025;Beauvezer;384;2702.74;31;2000;63;21;2000;10;1951;75;39;7;76;1001
04026;Bellaffaire;159;1321.22;12;2357;88;11;2310;2;5537;92;53;2;37;1075
04027;Bevons;260;1140.83;6;3721;98;5;3711;1;12830;102;53;5;299;284
04028;Beynes;120;4125.7;8;3644;54;5;2763;5;1122;59;40;0;;
04030;Blieux;60;5824.58;5;1170;50;5;1170;0;;50;;0;;
04031;Bras-d'Asse;571;2625.39;28;2144;89;26;2209;3;1146;89;48;0;;
04032;Braux;139;1177.16;9;3108;48;7;3125;4;1772;48;32;0;;
04033;Ubaye-Serre-Ponçon;786;6757.89;25;1962;90;21;2159;9;1810;82;112;4;64;933
04034;La Brillanne;1121;693.74;17;2561;105;17;2561;6;1905;105;78;9;147;443
04035;Brunet;299;2884.09;12;1530;99;9;2087;5;1304;106;92;3;81;700
04036;Le Brusquet;965;2230.24;16;2246;63;11;2385;6;2164;60;68;7;173;802
04037;Le Caire;80;1770.34;5;1200;88;6;1468;1;938;89;48;0;;
04039;Castellane;1472;12217.09;69;2065;60;47;2065;22;2039;73;38;7;32;1111
04040;Le Castellard-Mélan;64;2596.83;4;1732;85;4;1732;0;;85;;0;;
04041;Le Castellet;296;1896.35;6;887;72;5;606;1;3559;78;59;0;;
04042;Castellet-lès-Sausses;143;5449.68;8;1028;65;5;833;4;2432;60;73;0;;
04043;Val-de-Chalvagne;81;3266.63;8;2014;76;6;2014;3;2641;76;35;2;152;1248
04045;Céreste-en-Luberon;1219;3260.42;61;2713;75;55;2713;7;3057;79;68;6;316;2000
04046;Le Chaffaut-Saint-Jurson;693;2942.68;15;2259;93;14;2229;4;1930;94;66;1;32;2500
04047;Champtercier;750;1873.55;10;2015;110;9;2788;3;3251;129;90;2;504;644
04049;Château-Arnoux-Saint-Auban;5107;1853.4;186;2163;75;79;2482;107;1820;85;68;7;383;296
04050;Châteaufort;29;1380.78;1;1300;100;1;1300;0;;100;;0;;
04051;Châteauneuf-Miravail;76;1964.27;5;2531;66;5;2531;1;1000;66;84;0;;
04053;Châteauneuf-Val-Saint-Donat;532;2121.2;16;2507;93;15;2542;1;1526;93;47;2;731;139
04054;Châteauredon;76;1064.29;5;2151;67;3;2151;2;2636;106;59;0;;
04055;Chaudon-Norante;175;3764.17;8;1932;94;8;1932;1;1200;94;50;0;;
04057;Clamensane;183;2394.61;10;1904;68;8;1904;4;1604;76;48;0;;
04058;Claret;298;2097.47;12;1862;89;11;2000;1;1667;89;15;0;;
04059;Clumanc;222;5397.72;9;2500;70;9;2500;0;;70;;1;0;5500
04061;Colmars;583;8171.05;26;2150;60;16;2710;16;1767;67;49;6;324;455
04062;La Condamine-Châtelard;154;5664.09;17;1639;50;8;1750;9;1176;68;46;0;;
04063;Corbières-en-Provence;1317;1879.32;36;2408;93;34;2340;6;2203;93;90;6;170;797
04065;Cruis;655;3659.91;32;2070;82;29;2156;11;1000;80;70;5;173;1540
04066;Curbans;575;2909.04;8;2956;125;7;2915;2;8559;130;52;2;43;1115
04067;Curel;65;1064.56;3;1686;70;3;1686;0;;70;;0;;
04068;Dauphin;838;982.85;23;2778;87;20;2861;7;2478;90;56;7;226;427
04069;Demandolx;112;2054.52;6;2004;44;6;2004;1;3657;44;35;4;91;369
04070;Digne-les-Bains;17979;10541.75;630;1875;62;155;2386;475;1693;98;51;25;592;135
04072;Draix;114;2315;6;1976;96;6;1976;0;;96;;3;137;291
04073;Enchastrayes;399;4455.06;145;2200;29;19;3486;126;2113;75;28;10;148;372
04074;Entrages;100;2262.42;7;1536;80;6;1268;1;3000;84;80;0;;
04075;Entrepierres;414;4857.12;10;2910;86;9;2980;1;2375;88;56;2;26;3807
04076;Entrevaux;769;6087.55;36;1736;73;23;1930;13;1442;82;50;1;6505;70
04077;Entrevennes;163;2990.53;8;1727;68;6;1727;4;2417;68;49;1;125;80
04079;L'Escale;1427;2028.75;34;2404;94;23;2580;15;1885;97;90;5;253;350
04081;Esparron-de-Verdon;379;3639.67;28;3308;77;25;3538;8;1949;84;33;4;258;1285
04084;Estoublon;469;3441.86;34;2174;82;28;2365;9;1389;80;79;3;81;1238
04085;Faucon-du-Caire;60;2005.54;0;;;0;;0;;;;0;;
04086;Faucon-de-Barcelonnette;295;1712.98;20;2599;99;12;2795;10;2235;113;78;6;37;1410
04087;Fontienne;129;821.61;6;3045;93;6;3045;0;;93;;2;29;1830
04088;Forcalquier;5222;4330.81;169;2974;80;101;3294;68;2500;94;59;8;193;674
04090;Le Fugeret;196;2842.29;8;1299;73;8;1299;0;;73;;1;42;954
04091;Ganagobie;89;1057.64;4;2584;100;4;2584;0;;100;;2;227;876
04092;La Garde;121;1679.11;9;1500;55;6;1594;4;1776;52;55;1;147;955
04093;Gigors;58;1380.1;5;1508;158;5;1508;0;;158;;0;;
04094;Gréoux-les-Bains;3084;6959.17;321;3016;34;94;3113;227;2999;81;29;16;242;534
04095;L'Hospitalet;99;1963.82;7;2703;83;7;2703;0;;83;;4;137;702
04096;Jausiers;1146;10830.31;65;2231;52;19;3000;46;2190;100;46;10;98;822
04097;La Javie;376;3742.31;12;1931;89;11;1845;5;2059;91;50;3;57;974
04099;Lambruisse;92;2196.69;7;2008;77;6;2035;2;1401;80;43;1;36;1305
04101;Lardiers;143;3021.93;9;1875;100;9;1875;1;2952;100;105;0;;
04102;Le Lauzet-Ubaye;229;6733.48;9;1194;45;7;1750;7;1052;80;45;1;6;3560
04104;Limans;385;2097.48;9;2153;80;8;2127;2;4250;80;60;0;;
04106;Lurs;385;2250.66;14;3266;78;9;3400;8;2568;91;66;0;;
04107;Majastres;5;3019.05;1;785;43;1;785;0;;43;;0;;
04108;Malijai;2020;2663.5;70;2143;79;51;2500;19;1333;86;60;9;129;457
04109;Mallefougasse-Augès;327;1949.21;14;2747;88;14;2747;0;;88;;6;104;838
04110;Mallemoisson;957;645.07;26;2374;88;24;2337;4;2856;98;64;8;351;512
04111;Mane;1410;2193.43;40;3010;88;34;3004;8;3908;98;49;5;110;672
04112;Manosque;22718;5675.64;746;2223;68;231;3056;515;1841;92;65;35;688;415
04113;Marcoux;466;3285.68;9;2297;72;8;2056;2;2056;70;77;2;99;809
04115;Méailles;124;3287.6;12;2412;51;11;2574;1;622;52;37;7;70;1005
04116;Les Mées;4099;6470.17;118;2292;83;85;2332;33;2150;90;70;44;148;653
04118;Melve;131;1420.08;5;1375;110;5;1375;1;3258;110;70;4;23;919
04120;Val d'Oronaye;87;11093.81;8;1311;103;7;1311;1;1446;103;92;1;43;324
04121;Mézel;611;2170.68;26;1642;77;17;1923;9;1469;104;42;3;730;293
04122;Mirabeau;522;1906.01;10;2489;84;10;2489;1;750;84;40;4;267;612
04123;Mison;1112;3163.91;27;2192;90;26;2157;3;4750;89;95;10;93;1180
04124;Montagnac-Montpezat;401;3508.55;28;2945;65;26;2945;6;2221;70;32;3;78;889
04126;Montclar;394;2337.51;73;2345;36;23;2358;50;2297;75;28;5;115;872
04127;Montfort;343;1249.46;18;1967;87;16;1871;3;3208;87;90;8;96;702
04128;Montfuron;217;1891.37;9;2107;77;8;2078;1;3417;74;120;0;;
04129;Montjustin;54;1017.95;4;3440;120;4;3440;0;;120;;0;;
04130;Montlaux;209;1983.3;8;2265;74;8;2265;0;;74;;1;130;246
04132;Montsalier;167;2395.64;6;2990;83;6;2990;0;;83;;4;62;789
04133;Moriez;238;3738.1;9;1244;65;9;1244;0;;65;;1;54;619
04134;La Motte-du-Caire;546;2735.15;23;1991;75;20;1995;5;1266;73;64;2;98;648
04135;Moustiers-Sainte-Marie;683;9046.72;24;2935;58;20;3109;12;2566;70;40;2;219;1366
04136;La Mure-Argens;345;3498.39;15;2039;66;14;1999;5;1250;67;45;0;;
04137;Nibles;54;1234.42;2;2286;78;1;1500;1;3073;100;55;1;69;217
04138;Niozelles;274;1060.78;6;1665;89;5;1310;1;15681;94;58;4;150;437
04139;Noyers-sur-Jabron;525;5673.73;9;2186;88;8;2245;5;2120;93;42;3;45;1035
04140;Les Omergues;135;3433.63;14;2007;75;13;2074;1;816;78;49;3;33;334
04141;Ongles;358;3171.34;8;3334;65;7;3438;2;2803;64;51;2;74;1143
04142;Oppedette;43;859.41;5;1552;75;6;2168;1;1333;78;60;0;;
04143;Oraison;6155;3867.95;180;2793;80;134;2921;46;2551;87;61;32;230;501
04144;La Palud-sur-Verdon;347;8172.77;14;2930;77;13;3286;3;1739;84;23;0;;
04145;Peipin;1506;1348.34;28;2563;89;26;2467;6;3078;90;69;6;123;1027
04148;Peyroules;255;3343.94;22;2300;64;19;2311;6;1873;68;41;2;2734;144
04149;Peyruis;2798;2335.04;63;2556;85;53;2699;10;1998;90;56;17;124;933
04150;Piégut;201;1111.45;7;2571;73;6;2767;4;1910;76;82;3;60;576
04151;Pierrerue;529;1097.16;21;3385;105;19;3135;5;4600;105;61;2;295;1309
04152;Pierrevert;3945;2786.59;108;2957;97;99;3128;9;2682;100;78;31;170;750
04154;Pontis;96;1610.19;5;3492;68;4;4524;1;1013;67;150;1;78;925
04155;Prads-Haute-Bléone;172;16692.96;10;1074;82;10;1074;0;;82;;1;93;120
04156;Puimichel;246;3711.48;11;1528;65;10;1685;2;1193;77;55;0;;
04157;Puimoisson;694;3553.46;35;2213;75;34;2240;5;1543;75;65;0;;
04158;Quinson;368;2851.66;30;2142;68;25;2262;5;1779;71;45;8;137;945
04159;Redortiers;88;4610.04;5;2039;120;4;1920;1;2929;146;100;0;;
04160;Reillanne;1730;3910.35;51;2585;89;46;2681;5;2225;90;60;7;191;941
04161;Méolans-Revel;321;12802.81;26;2586;63;23;2511;5;3167;63;55;9;145;683
04162;Revest-des-Brousses;267;2305.73;9;2378;60;6;2179;6;2689;58;56;0;;
04163;Revest-du-Bion;480;4380.02;27;2231;75;26;2213;2;2122;73;71;7;55;1159
04164;Revest-Saint-Martin;79;756.22;6;3262;104;6;3262;1;1894;104;53;1;2;1000
04166;Riez;1610;4036.96;68;1626;68;43;1776;25;1524;78;55;7;78;718
04167;La Robine-sur-Galabre;301;6076.69;7;1905;94;7;1905;2;2896;94;113;2;751;460
04169;La Rochegiron;109;3016.55;6;2432;66;6;2432;0;;66;;0;;
04170;La Rochette;74;1868.45;5;1125;73;4;1229;1;561;67;110;0;;
04171;Rougon;115;3600.14;6;1439;54;6;1738;3;1283;80;47;0;;
04172;Roumoules;725;2619.62;23;2317;82;20;2324;8;1635;83;73;10;66;1101
04173;Saint-André-les-Alpes;1029;4919.53;34;2081;64;14;2740;20;1891;84;49;7;98;454
04174;Saint-Benoît;166;2094.67;8;2152;56;7;2138;2;2213;60;48;0;;
04175;Sainte-Croix-à-Lauze;87;868.84;6;2088;69;6;2088;0;;69;;0;;
04176;Sainte-Croix-du-Verdon;113;1988.73;12;3240;52;9;3619;16;3246;80;39;0;;
04177;Hautes-Duyes;53;2307.47;0;;;0;;0;;;;2;45;1218
