Code_insee;Departement;Commune;Classement FRR et FRR+ au 10 juillet 2025;
62759;62;Saint-Martin-Choquel;FRR socle;
62760;62;Saint-Martin-d'Hardinghem;Non classée;
62761;62;Saint-Martin-sur-Cojeul;Non classée;
62762;62;Saint-Michel-sous-Bois;FRR socle;
62763;62;Saint-Michel-sur-Ternoise;FRR socle;
62764;62;Saint-Nicolas;Non classée;
62765;62;Saint-Omer;Non classée;
62766;62;Saint-Omer-Capelle;Non classée;
62767;62;Saint-Pol-sur-Ternoise;FRR socle;
62768;62;Saint-Rémy-au-Bois;FRR socle;
62769;62;Saint-Tricat;Non classée;
62770;62;Saint-Venant;Non classée;
62771;62;Sallaumines;Non classée;
62772;62;Salperwick;Non classée;
62773;62;Samer;Non classée;
62774;62;Sangatte;Non classée;
62775;62;Sanghen;Non classée;
62776;62;Sapignies;FRR socle;
62777;62;Le Sars;FRR socle;
62778;62;Sars-le-Bois;Non classée;
62779;62;Sarton;FRR socle;
62780;62;Sauchy-Cauchy;Non classée;
62781;62;Sauchy-Lestrée;Non classée;
62782;62;Saudemont;Non classée;
62783;62;Saulchoy;FRR socle;
62784;62;Saulty;FRR socle;
62785;62;Savy-Berlette;Non classée;
62786;62;Selles;FRR socle;
62787;62;Sempy;FRR socle;
62788;62;Seninghem;Non classée;
62789;62;Senlecques;FRR socle;
62790;62;Senlis;FRR socle;
62791;62;Séricourt;FRR socle;
62792;62;Serques;Non classée;
62793;62;Servins;Non classée;
62794;62;Setques;Non classée;
62795;62;Sibiville;FRR socle;
62796;62;Simencourt;Non classée;
62797;62;Siracourt;FRR socle;
62798;62;Sombrin;Non classée;
62799;62;Sorrus;FRR socle;
62800;62;Souastre;FRR socle;
62801;62;Souchez;Non classée;
62802;62;Le Souich;FRR socle;
62803;62;Surques;Non classée;
62804;62;Sus-Saint-Léger;FRR socle;
62805;62;Tangry;FRR socle;
62806;62;Tardinghen;Non classée;
62808;62;Teneur;FRR socle;
62809;62;Ternas;FRR socle;
62810;62;Thélus;Non classée;
62811;62;Thérouanne;Non classée;
62812;62;Thiembronne;Non classée;
62813;62;La Thieuloye;FRR socle;
62814;62;Thièvres;FRR socle;
62815;62;Tigny-Noyelle;Non classée;
62816;62;Tilloy-lès-Hermaville;Non classée;
62817;62;Tilloy-lès-Mofflaines;Non classée;
62818;62;Tilly-Capelle;FRR socle;
62819;62;Tilques;Non classée;
62820;62;Tincques;Non classée;
62821;62;Tingry;Non classée;
62822;62;Tollent;FRR socle;
62823;62;Torcy;FRR socle;
62824;62;Tortefontaine;FRR socle;
62825;62;Tortequesne;Non classée;
62826;62;Le Touquet-Paris-Plage;Non classée;
62827;62;Tournehem-sur-la-Hem;Non classée;
62828;62;Tramecourt;FRR socle;
62829;62;Le Transloy;FRR socle;
62830;62;Trescault;Non classée;
62831;62;Troisvaux;FRR socle;
62832;62;Tubersent;Non classée;
62833;62;Vacquerie-le-Boucq;FRR socle;
62834;62;Vacqueriette-Erquières;FRR socle;
62835;62;Valhuon;FRR socle;
62836;62;Vaudricourt;Non classée;
62837;62;Vaudringhem;Non classée;
62838;62;Vaulx;FRR socle;
62839;62;Vaulx-Vraucourt;FRR socle;
62840;62;Vélu;Non classée;
62841;62;Vendin-lès-Béthune;Non classée;
62842;62;Vendin-le-Vieil;Non classée;
62843;62;Verchin;FRR socle;
62844;62;Verchocq;FRR socle;
62845;62;Verlincthun;Non classée;
62846;62;Vermelles;Non classée;
62847;62;Verquigneul;Non classée;
62848;62;Verquin;Non classée;
62849;62;Verton;Non classée;
62850;62;Vieil-Hesdin;FRR socle;
62851;62;Vieille-Chapelle;Non classée;
62852;62;Vieille-Église;Non classée;
62853;62;Vieil-Moutier;FRR socle;
62854;62;Villers-au-Bois;Non classée;
62855;62;Villers-au-Flos;FRR socle;
62856;62;Villers-Brûlin;Non classée;
62857;62;Villers-Châtel;Non classée;
62858;62;Villers-lès-Cagnicourt;Non classée;
62859;62;Villers-l'Hôpital;FRR socle;
62860;62;Villers-Sir-Simon;Non classée;
62861;62;Vimy;Non classée;
62862;62;Vincly;FRR socle;
62863;62;Violaines;Non classée;
62864;62;Vis-en-Artois;Non classée;
62865;62;Vitry-en-Artois;Non classée;
62866;62;Waben;Non classée;
62867;62;Wacquinghen;Non classée;
62868;62;Wail;FRR socle;
62869;62;Wailly;Non classée;
62870;62;Wailly-Beaucamp;FRR socle;
62871;62;Wambercourt;FRR socle;
62872;62;Wamin;FRR socle;
62873;62;Wancourt;Non classée;
62874;62;Wanquetin;Non classée;
62875;62;Wardrecques;Non classée;
62876;62;Warlencourt-Eaucourt;FRR socle;
62877;62;Warlincourt-lès-Pas;FRR socle;
62878;62;Warlus;Non classée;
62879;62;Warluzel;FRR socle;
62880;62;Le Wast;Non classée;
62881;62;Beauvoir-Wavans;FRR socle;
62882;62;Wavrans-sur-l'Aa;Non classée;
62883;62;Wavrans-sur-Ternoise;FRR socle;
62885;62;Westrehem;Non classée;
62886;62;Wicquinghem;FRR socle;
62887;62;Widehem;Non classée;
62888;62;Wierre-au-Bois;Non classée;
62889;62;Wierre-Effroy;Non classée;
62890;62;Willeman;FRR socle;
62891;62;Willencourt;FRR socle;
62892;62;Willerval;Non classée;
62893;62;Wimereux;Non classée;
62894;62;Wimille;Non classée;
62895;62;Wingles;Non classée;
62896;62;Wirwignes;FRR socle;
62897;62;Wismes;Non classée;
62898;62;Wisques;Non classée;
62899;62;Wissant;Non classée;
62900;62;Witternesse;Non classée;
62901;62;Wittes;Non classée;
62902;62;Wizernes;Non classée;
62903;62;Zoteux;FRR socle;
62904;62;Zouafques;Non classée;
62905;62;Zudausques;Non classée;
62906;62;Zutkerque;Non classée;
62907;62;Libercourt;Non classée;
62908;62;La Capelle-lès-Boulogne;Non classée;
62909;62;Ytres;Non classée;
63001;63;Aigueperse;FRR socle;
63002;63;Aix-la-Fayette;FRR socle;
63003;63;Ambert;FRR socle;
63004;63;Les Ancizes-Comps;FRR socle;
63005;63;Antoingt;FRR socle;
63006;63;Anzat-le-Luguet;FRR socle;
63007;63;Apchat;FRR socle;
63008;63;Arconsat;FRR socle;
63009;63;Ardes;FRR socle;
63010;63;Arlanc;FRR socle;
63011;63;Ars-les-Favets;FRR socle;
63012;63;Artonne;Non classée;
63013;63;Aubiat;Non classée;
63014;63;Aubière;Non classée;
63015;63;Aubusson-d'Auvergne;FRR socle;
63016;63;Augerolles;FRR socle;
63017;63;Augnat;FRR socle;
63019;63;Aulnat;Non classée;
63020;63;Aurières;FRR socle;
63021;63;Authezat;Non classée;
63022;63;Auzat-la-Combelle;FRR socle;
63023;63;Auzelles;FRR socle;
63024;63;Avèze;FRR socle;
63025;63;Ayat-sur-Sioule;FRR socle;
63026;63;Aydat;Non classée;
63027;63;Baffie;FRR socle;
63028;63;Bagnols;FRR socle;
63029;63;Bansat;FRR socle;
63030;63;Bas-et-Lezat;Non classée;
63031;63;Beaulieu;FRR socle;
63032;63;Beaumont;Non classée;
63033;63;Beaumont-lès-Randan;Non classée;
63034;63;Beauregard-l'Évêque;Non classée;
63035;63;Beauregard-Vendon;FRR socle;
63036;63;Bergonne;FRR socle;
63037;63;Bertignat;FRR socle;
63038;63;Besse-et-Saint-Anastaise;FRR socle;
63039;63;Beurières;FRR socle;
63040;63;Billom;Non classée;
63041;63;Biollet;FRR socle;
63042;63;Blanzat;Non classée;
63043;63;Blot-l'Église;FRR socle;
63044;63;Bongheat;Non classée;
63045;63;Bort-l'Étang;Non classée;
63046;63;Boudes;FRR socle;
63047;63;La Bourboule;FRR socle;
63048;63;Bourg-Lastic;FRR socle;
63049;63;Bouzel;Non classée;
63050;63;Brassac-les-Mines;FRR socle;
63051;63;Brenat;FRR socle;
63052;63;Le Breuil-sur-Couze;FRR socle;
63053;63;Briffons;FRR socle;
63054;63;Le Broc;FRR socle;
63055;63;Bromont-Lamothe;FRR socle;
63056;63;Brousse;FRR socle;
63057;63;Le Brugeron;FRR socle;
63058;63;Bulhon;Non classée;
63059;63;Busséol;Non classée;
63060;63;Bussières;FRR socle;
63061;63;Bussières-et-Pruns;FRR socle;
63062;63;Buxières-sous-Montaigut;FRR socle;
63063;63;Cébazat;Non classée;
63064;63;La Celle;FRR+;
63065;63;Ceilloux;FRR socle;
63066;63;Celles-sur-Durolle;FRR socle;
63067;63;La Cellette;FRR socle;
63069;63;Le Cendre;Non classée;
63070;63;Ceyrat;Non classée;
63071;63;Ceyssat;FRR socle;
63072;63;Chabreloche;FRR socle;
63073;63;Chadeleuf;FRR bénéficiaire;
63074;63;Chalus;FRR socle;
63075;63;Chamalières;Non classée;
63076;63;Chambon-sur-Dolore;FRR socle;
63077;63;Chambon-sur-Lac;FRR socle;
63079;63;Champagnat-le-Jeune;FRR socle;
63080;63;Champeix;FRR bénéficiaire;
63081;63;Champétières;FRR socle;
63082;63;Champs;FRR socle;
63083;63;Chanat-la-Mouteyre;Non classée;
63084;63;Chanonat;Non classée;
63085;63;Chapdes-Beaufort;FRR socle;
63086;63;La Chapelle-Agnon;FRR socle;
63087;63;La Chapelle-Marcousse;FRR socle;
63088;63;La Chapelle-sur-Usson;FRR socle;
63089;63;Chappes;Non classée;
63090;63;Chaptuzat;FRR socle;
63091;63;Charbonnier-les-Mines;FRR socle;
63092;63;Charbonnières-les-Varennes;Non classée;
63093;63;Charbonnières-les-Vieilles;FRR socle;
63094;63;Charensat;FRR socle;
63095;63;Charnat;FRR socle;
63096;63;Chas;Non classée;
63097;63;Chassagne;FRR socle;
63098;63;Chastreix;FRR socle;
63099;63;Châteaugay;Non classée;
63100;63;Châteauneuf-les-Bains;FRR socle;
63101;63;Château-sur-Cher;FRR socle;
63102;63;Châteldon;FRR socle;
63103;63;Châtel-Guyon;Non classée;
63104;63;La Chaulme;FRR socle;
63105;63;Chaumont-le-Bourg;FRR socle;
63106;63;Chauriat;Non classée;
63107;63;Chavaroux;Non classée;
63108;63;Le Cheix-sur-Morge;Non classée;
63109;63;Les Deux-Rives;FRR socle;
63110;63;Cisternes-la-Forêt;FRR socle;
63111;63;Clémensat;FRR bénéficiaire;
63112;63;Clerlande;Non classée;
63113;63;Clermont-Ferrand;Non classée;
63114;63;Collanges;FRR socle;
63115;63;Combrailles;FRR socle;
63116;63;Combronde;FRR socle;
63117;63;Compains;FRR socle;
63118;63;Condat-en-Combraille;FRR socle;
63119;63;Condat-lès-Montboissier;FRR socle;
63120;63;Corent;Non classée;
63121;63;Coudes;FRR bénéficiaire;
63122;63;Courgoul;FRR socle;
63123;63;Cournols;Non classée;
63124;63;Cournon-d'Auvergne;Non classée;
63125;63;Courpière;FRR socle;
63126;63;Le Crest;Non classée;
63128;63;Crevant-Laveine;Non classée;
63129;63;Cros;FRR socle;
63130;63;La Crouzille;FRR socle;
63131;63;Culhat;Non classée;
63132;63;Cunlhat;FRR socle;
63134;63;Dauzat-sur-Vodable;FRR socle;
63135;63;Davayat;FRR socle;
63136;63;Domaize;FRR socle;
63137;63;Doranges;FRR socle;
63138;63;Dorat;FRR socle;
63139;63;Dore-l'Église;FRR socle;
63140;63;Durmignat;FRR socle;
63141;63;Durtol;Non classée;
63142;63;Échandelys;FRR socle;
63143;63;Effiat;FRR socle;
63144;63;Égliseneuve-d'Entraigues;FRR socle;
63145;63;Égliseneuve-des-Liards;FRR socle;
63146;63;Égliseneuve-près-Billom;Non classée;
63147;63;Églisolles;FRR socle;
63148;63;Ennezat;Non classée;
63149;63;Entraigues;Non classée;
63150;63;Enval;Non classée;
63151;63;Escoutoux;FRR socle;
63152;63;Espinasse;FRR socle;
63153;63;Espinchal;FRR socle;
63154;63;Espirat;Non classée;
63155;63;Estandeuil;FRR bénéficiaire;
63156;63;Esteil;FRR socle;
63157;63;Fayet-le-Château;FRR bénéficiaire;
63158;63;Fayet-Ronaye;FRR socle;
63159;63;Fernoël;FRR+;
63160;63;Aulhat-Flat;FRR socle;
63161;63;La Forie;FRR socle;
63162;63;Fournols;FRR socle;
63163;63;Gelles;FRR socle;
63164;63;Gerzat;Non classée;
63165;63;Giat;FRR+;
63166;63;Gignat;FRR socle;
63167;63;Gimeaux;FRR socle;
63168;63;Glaine-Montaigut;Non classée;
63169;63;La Godivelle;FRR socle;
63170;63;La Goutelle;FRR socle;
63171;63;Gouttières;FRR socle;
63172;63;Grandeyrolles;FRR bénéficiaire;
63173;63;Grandrif;FRR socle;
63174;63;Grandval;FRR socle;
63175;63;Herment;FRR+;
63176;63;Heume-l'Église;FRR socle;
63177;63;Isserteaux;Non classée;
63178;63;Issoire;FRR socle;
63179;63;Job;FRR socle;
63180;63;Joze;Non classée;
63181;63;Jozerand;FRR socle;
63182;63;Jumeaux;FRR socle;
63183;63;Labessette;FRR socle;
63184;63;Lachaux;FRR socle;
63185;63;Lamontgie;FRR socle;
63186;63;Landogne;FRR socle;
63187;63;Lapeyrouse;FRR socle;
63188;63;Laps;Non classée;
63189;63;Laqueuille;FRR socle;
63190;63;Larodde;FRR socle;
63191;63;Lastic;FRR+;
63192;63;La Tour-d'Auvergne;FRR socle;
63193;63;Lempdes;Non classée;
63194;63;Lempty;Non classée;
63195;63;Lezoux;Non classée;
63196;63;Limons;FRR socle;
63197;63;Lisseuil;FRR socle;
63198;63;Loubeyrat;FRR socle;
63199;63;Ludesse;FRR bénéficiaire;
63200;63;Lussat;Non classée;
63201;63;Luzillat;Non classée;
63202;63;Madriat;FRR socle;
63203;63;Malauzat;Non classée;
63204;63;Malintrat;Non classée;
63205;63;Manglieu;FRR socle;
63206;63;Manzat;FRR socle;
63207;63;Marat;FRR socle;
63208;63;Marcillat;FRR socle;
63209;63;Mareugheol;FRR socle;
63210;63;Maringues;Non classée;
63211;63;Marsac-en-Livradois;FRR socle;
63212;63;Marsat;Non classée;
63213;63;Les Martres-d'Artière;Non classée;
63214;63;Les Martres-de-Veyre;Non classée;
63215;63;Martres-sur-Morge;Non classée;
63216;63;Mauzun;Non classée;
63218;63;Mayres;FRR socle;
63219;63;Mazaye;FRR socle;
63220;63;Mazoires;FRR socle;
63221;63;Medeyrolles;FRR socle;
63222;63;Meilhaud;FRR socle;
63223;63;Menat;FRR socle;
63224;63;Ménétrol;Non classée;
63225;63;Messeix;FRR socle;
63226;63;Mur-sur-Allier;Non classée;
63227;63;Mirefleurs;Non classée;
63228;63;Miremont;FRR socle;
63229;63;Moissat;Non classée;
63230;63;Le Monestier;FRR socle;
63231;63;La Monnerie-le-Montel;FRR socle;
63232;63;Mons;Non classée;
63233;63;Montaigut-en-Combraille;FRR socle;
63234;63;Montaigut-le-Blanc;FRR bénéficiaire;
63235;63;Montcel;FRR socle;
63236;63;Mont-Dore;FRR socle;
63237;63;Montel-de-Gelat;FRR socle;
63238;63;Montfermy;FRR socle;
63239;63;Montmorin;Non classée;
63240;63;Montpensier;FRR socle;
63241;63;Montpeyroux;FRR bénéficiaire;
63242;63;Moriat;FRR socle;
63243;63;Moureuille;FRR socle;
63244;63;Chambaron sur Morge;Non classée;
63245;63;Mozac;Non classée;
63246;63;Murat-le-Quaire;FRR socle;
63247;63;Murol;FRR socle;
63248;63;Nébouzat;FRR socle;
63249;63;Néronde-sur-Dore;FRR socle;
63250;63;Neschers;FRR bénéficiaire;
63251;63;Neuf-Église;FRR socle;
63252;63;Neuville;Non classée;
63253;63;Noalhat;FRR socle;
63254;63;Nohanent;Non classée;
63255;63;Nonette-Orsonnette;FRR socle;
63256;63;Novacelles;FRR socle;
63257;63;Olby;FRR socle;
63258;63;Olliergues;FRR socle;
63259;63;Olloix;Non classée;
63260;63;Olmet;FRR socle;
63261;63;Orbeil;FRR socle;
63262;63;Orcet;Non classée;
63263;63;Orcines;Non classée;
63264;63;Orcival;FRR socle;
63265;63;Orléat;FRR socle;
63267;63;Palladuc;FRR socle;
63268;63;Pardines;FRR socle;
63269;63;Parent;FRR bénéficiaire;
63270;63;Parentignat;FRR socle;
63271;63;Paslières;FRR socle;
63272;63;Pérignat-lès-Sarliève;Non classée;
63273;63;Pérignat-sur-Allier;Non classée;
63274;63;Perpezat;FRR socle;
63275;63;Perrier;FRR socle;
63276;63;Peschadoires;FRR socle;
63277;63;Peslières;FRR socle;
63278;63;Pessat-Villeneuve;Non classée;
63279;63;Picherande;FRR socle;
63280;63;Pignols;Non classée;
63281;63;Pionsat;FRR socle;
63282;63;Plauzat;FRR bénéficiaire;
63283;63;Pontaumur;FRR socle;
63284;63;Pont-du-Château;Non classée;
63285;63;Pontgibaud;FRR socle;
63286;63;Pouzol;FRR socle;
63287;63;Les Pradeaux;FRR socle;
63288;63;Prompsat;FRR socle;
63289;63;Prondines;FRR socle;
63290;63;Pulvérières;FRR bénéficiaire;
63291;63;Puy-Guillaume;FRR socle;
63292;63;Puy-Saint-Gulmier;FRR socle;
63293;63;Le Quartier;FRR socle;
63294;63;Queuille;FRR socle;
63295;63;Randan;Non classée;
63296;63;Ravel;Non classée;
63297;63;Reignat;Non classée;
63298;63;La Renaudie;FRR socle;
63299;63;Rentières;FRR socle;
63300;63;Riom;Non classée;
63301;63;Ris;FRR socle;
63302;63;La Roche-Blanche;Non classée;
63303;63;Roche-Charles-la-Mayrand;FRR socle;
63304;63;Roche-d'Agoux;FRR socle;
63305;63;Rochefort-Montagne;FRR socle;
63306;63;La Roche-Noire;Non classée;
63307;63;Romagnat;Non classée;
63308;63;Royat;Non classée;
63309;63;Saillant;FRR socle;
63310;63;Sainte-Agathe;FRR socle;
63311;63;Saint-Agoulin;FRR socle;
63312;63;Saint-Alyre-d'Arlanc;FRR socle;
63313;63;Saint-Alyre-ès-Montagne;FRR socle;
63314;63;Saint-Amant-Roche-Savine;FRR socle;
63315;63;Saint-Amant-Tallende;Non classée;
63317;63;Saint-André-le-Coq;Non classée;
63318;63;Saint-Angel;FRR socle;
63319;63;Saint-Anthème;FRR socle;
63320;63;Saint-Avit;FRR socle;
63321;63;Saint-Babel;FRR socle;
63322;63;Saint-Beauzire;Non classée;
63323;63;Saint-Bonnet-le-Bourg;FRR socle;
63324;63;Saint-Bonnet-le-Chastel;FRR socle;
63325;63;Saint-Bonnet-lès-Allier;Non classée;
63326;63;Saint-Bonnet-près-Orcival;FRR socle;
63327;63;Saint-Bonnet-près-Riom;Non classée;
63328;63;Sainte-Catherine;FRR socle;
63329;63;Sainte-Christine;FRR socle;
63331;63;Saint-Clément-de-Valorgue;FRR socle;
63332;63;Saint-Clément-de-Régnat;Non classée;
63333;63;Saint-Denis-Combarnazat;Non classée;
63334;63;Saint-Dier-d'Auvergne;FRR socle;
63335;63;Saint-Diéry;FRR socle;
63336;63;Saint-Donat;FRR socle;
63337;63;Saint-Éloy-la-Glacière;FRR socle;
63338;63;Saint-Éloy-les-Mines;FRR socle;
63339;63;Saint-Étienne-des-Champs;FRR socle;
63340;63;Saint-Étienne-sur-Usson;FRR socle;
63341;63;Saint-Ferréol-des-Côtes;FRR socle;
63342;63;Saint-Floret;FRR socle;
63343;63;Saint-Flour-l'Étang;FRR socle;
63344;63;Saint-Gal-sur-Sioule;FRR socle;
63345;63;Saint-Genès-Champanelle;Non classée;
63346;63;Saint-Genès-Champespe;FRR socle;
63347;63;Saint-Genès-du-Retz;FRR socle;
63348;63;Saint-Genès-la-Tourette;FRR socle;
63349;63;Saint-Georges-de-Mons;FRR socle;
63350;63;Saint-Georges-sur-Allier;Non classée;
63351;63;Saint-Germain-près-Herment;FRR+;
63352;63;Saint-Germain-Lembron;FRR socle;
63353;63;Saint-Germain-l'Herm;FRR socle;
63354;63;Saint-Gervais-d'Auvergne;FRR socle;
63355;63;Saint-Gervais-sous-Meymont;FRR socle;
63356;63;Saint-Gervazy;FRR socle;
63357;63;Saint-Hérent;FRR socle;
63358;63;Saint-Hilaire-la-Croix;FRR socle;
63359;63;Saint-Hilaire-les-Monges;FRR socle;
63360;63;Saint-Hilaire;FRR socle;
63362;63;Saint-Ignat;Non classée;
63363;63;Saint-Jacques-d'Ambur;FRR socle;
63364;63;Saint-Jean-d'Heurs;Non classée;
63365;63;Saint-Jean-des-Ollières;FRR bénéficiaire;
63366;63;Saint-Jean-en-Val;FRR socle;
63367;63;Saint-Jean-Saint-Gervais;FRR socle;
63368;63;Saint-Julien-de-Coppel;Non classée;
63369;63;Saint-Julien-la-Geneste;FRR socle;
63370;63;Saint-Julien-Puy-Lavèze;FRR socle;
63371;63;Saint-Just;FRR socle;
63372;63;Saint-Laure;Non classée;
63373;63;Saint-Maigner;FRR socle;
63374;63;Saint-Martin-des-Olmes;FRR socle;
63375;63;Saint-Martin-des-Plains;FRR socle;
63376;63;Saint-Martin-d'Ollières;FRR socle;
63377;63;Saint-Maurice-près-Pionsat;FRR socle;
63378;63;Saint-Maurice;Non classée;
63379;63;Saint-Myon;FRR socle;
63380;63;Saint-Nectaire;FRR socle;
63381;63;Saint-Ours;FRR bénéficiaire;
63382;63;Saint-Pardoux;FRR socle;
63383;63;Saint-Pierre-Colamine;FRR socle;
63384;63;Saint-Pierre-la-Bourlhonne;FRR socle;
63385;63;Saint-Pierre-le-Chastel;FRR socle;
63386;63;Saint-Pierre-Roche;FRR socle;
63387;63;Saint-Priest-Bramefant;Non classée;
63388;63;Saint-Priest-des-Champs;FRR socle;
63389;63;Saint-Quentin-sur-Sauxillanges;FRR socle;
63390;63;Saint-Quintin-sur-Sioule;FRR socle;
63391;63;Saint-Rémy-de-Blot;FRR socle;
63392;63;Saint-Rémy-de-Chargnat;FRR socle;
63393;63;Saint-Rémy-sur-Durolle;FRR socle;
63394;63;Saint-Romain;FRR socle;
63395;63;Saint-Sandoux;Non classée;
63396;63;Saint-Saturnin;Non classée;
63397;63;Saint-Sauves-d'Auvergne;FRR socle;
63398;63;Saint-Sauveur-la-Sagne;FRR socle;
63399;63;Saint-Sulpice;FRR socle;
63400;63;Saint-Sylvestre-Pragoulin;Non classée;
63401;63;Saint-Victor-la-Rivière;FRR socle;
63402;63;Saint-Victor-Montvianeix;FRR socle;
63403;63;Saint-Vincent;FRR socle;
63404;63;Saint-Yvoine;FRR socle;
63405;63;Sallèdes;Non classée;
63406;63;Sardon;Non classée;
63407;63;Saulzet-le-Froid;FRR socle;
63408;63;Sauret-Besserve;FRR socle;
63409;63;Saurier;FRR socle;
63410;63;Sauvagnat;FRR+;
63411;63;Sauvagnat-Sainte-Marthe;FRR socle;
63412;63;Sauvessanges;FRR socle;
63413;63;La Sauvetat;Non classée;
63414;63;Sauviat;FRR socle;
63415;63;Sauxillanges;FRR socle;
63416;63;Savennes;FRR socle;
63417;63;Sayat;Non classée;
63418;63;Sermentizon;FRR socle;
63419;63;Servant;FRR socle;
63420;63;Seychalles;Non classée;
63421;63;Singles;FRR socle;
63422;63;Solignat;FRR socle;
63423;63;Sugères;FRR socle;
63424;63;Surat;Non classée;
63425;63;Tallende;Non classée;
63426;63;Tauves;FRR socle;
63427;63;Teilhède;FRR socle;
63428;63;Teilhet;FRR socle;
63429;63;Ternant-les-Eaux;FRR socle;
63430;63;Thiers;FRR socle;
63431;63;Thiolières;FRR socle;
63432;63;Thuret;Non classée;
63433;63;Tortebesse;FRR+;
63434;63;Tours-sur-Meymont;FRR socle;
63435;63;Tourzel-Ronzières;FRR socle;
63436;63;Tralaigues;FRR socle;
63437;63;Trémouille-Saint-Loup;FRR socle;
63438;63;Trézioux;FRR socle;
63439;63;Usson;FRR socle;
63440;63;Valbeleix;FRR socle;
63441;63;Valcivières;FRR socle;
63442;63;Valz-sous-Châteauneuf;FRR socle;
63443;63;Varennes-sur-Morge;Non classée;
63444;63;Varennes-sur-Usson;FRR socle;
63445;63;Vassel;Non classée;
63446;63;Vensat;FRR socle;
63447;63;Vergheas;FRR socle;
63448;63;Le Vernet-Chaméane;FRR socle;
63449;63;Le Vernet-Sainte-Marguerite;FRR socle;
63450;63;Verneugheol;FRR+;
63451;63;Vernines;FRR socle;
63452;63;Verrières;FRR bénéficiaire;
63453;63;Vertaizon;Non classée;
63454;63;Vertolaye;FRR socle;
63455;63;Veyre-Monton;Non classée;
63456;63;Vichel;FRR socle;
63457;63;Vic-le-Comte;Non classée;
63458;63;Villeneuve;FRR socle;
63459;63;Villeneuve-les-Cerfs;Non classée;
63460;63;Villossanges;FRR socle;
63461;63;Vinzelles;FRR socle;
63462;63;Virlet;FRR socle;
63463;63;Viscomtat;FRR socle;
63464;63;Vitrac;FRR socle;
63465;63;Viverols;FRR socle;
63466;63;Vodable;FRR socle;
63467;63;Voingt;FRR+;
63468;63;Vollore-Montagne;FRR socle;
63469;63;Vollore-Ville;FRR socle;
63470;63;Volvic;Non classée;
63471;63;Youx;FRR socle;
63472;63;Yronde-et-Buron;Non classée;
63473;63;Yssac-la-Tourette;FRR socle;
64001;64;Aast;FRR bénéficiaire;
64002;64;Abère;Non classée;
64003;64;Abidos;Non classée;
64004;64;Abitain;FRR socle;
64005;64;Abos;FRR bénéficiaire;
64006;64;Accous;FRR socle;
64007;64;Agnos;FRR socle;
64008;64;Ahaxe-Alciette-Bascassan;FRR socle;
64009;64;Ahetze;Non classée;
64010;64;Aïcirits-Camou-Suhast;FRR socle;
64011;64;Aincille;FRR socle;
64012;64;Ainharp;FRR socle;
64013;64;Ainhice-Mongelos;FRR socle;
64014;64;Ainhoa;Non classée;
64015;64;Alçay-Alçabéhéty-Sunharette;FRR socle;
64016;64;Aldudes;FRR socle;
64017;64;Alos-Sibas-Abense;FRR socle;
64018;64;Amendeuix-Oneix;FRR socle;
64019;64;Amorots-Succos;FRR socle;
64021;64;Andoins;Non classée;
64022;64;Andrein;FRR socle;
64023;64;Angaïs;Non classée;
64024;64;Anglet;Non classée;
64025;64;Angous;FRR socle;
64026;64;Anhaux;FRR socle;
64027;64;Anos;Non classée;
64028;64;Anoye;FRR socle;
64029;64;Aramits;FRR socle;
64031;64;Arancou;FRR bénéficiaire;
64032;64;Araujuzon;FRR socle;
64033;64;Araux;FRR socle;
64034;64;Arbérats-Sillègue;FRR socle;
64035;64;Arbonne;Non classée;
64036;64;Arbouet-Sussaute;FRR socle;
64037;64;Arbus;Non classée;
64038;64;Arcangues;Non classée;
64039;64;Aren;FRR socle;
64040;64;Arette;FRR socle;
64041;64;Aressy;Non classée;
64042;64;Argagnon;Non classée;
64043;64;Argelos;Non classée;
64044;64;Arget;FRR socle;
64045;64;Arhansus;FRR socle;
64046;64;Armendarits;FRR socle;
64047;64;Arnéguy;FRR socle;
64048;64;Arnos;Non classée;
64049;64;Aroue-Ithorots-Olhaïby;FRR socle;
64050;64;Arrast-Larrebieu;FRR socle;
64051;64;Arraute-Charritte;FRR socle;
64052;64;Arricau-Bordes;FRR socle;
64053;64;Arrien;Non classée;
64054;64;Arros-de-Nay;Non classée;
64056;64;Arrosès;FRR socle;
64057;64;Arthez-de-Béarn;Non classée;
64058;64;Arthez-d'Asson;Non classée;
64059;64;Artigueloutan;Non classée;
64060;64;Artiguelouve;Non classée;
64061;64;Artix;Non classée;
64062;64;Arudy;FRR socle;
64063;64;Arzacq-Arraziguet;FRR socle;
64064;64;Asasp-Arros;FRR socle;
64065;64;Ascain;Non classée;
64066;64;Ascarat;FRR socle;
64067;64;Assat;Non classée;
64068;64;Asson;Non classée;
64069;64;Aste-Béon;FRR+;
64070;64;Astis;Non classée;
64071;64;Athos-Aspis;FRR socle;
64072;64;Aubertin;FRR bénéficiaire;
64073;64;Aubin;Non classée;
64074;64;Aubous;FRR socle;
64075;64;Audaux;FRR socle;
64077;64;Auga;Non classée;
64078;64;Auriac;Non classée;
64079;64;Aurions-Idernes;FRR socle;
64080;64;Aussevielle;Non classée;
64081;64;Aussurucq;FRR socle;
64082;64;Auterrive;FRR socle;
64083;64;Autevielle-Saint-Martin-Bideren;FRR socle;
64084;64;Aydie;FRR socle;
64085;64;Aydius;FRR socle;
64086;64;Ayherre;Non classée;
